cell_id,green_200m,open_200m,commercial_200m,industrial_200m,residential_200m,highway_200m,majroad_200m,road_200m,busroutes_200m,rail_200m,npri_pm_200m,npri_nox_200m,busstop_200m,green_500m,open_500m,commercial_500m,industrial_500m,residential_500m,highway_500m,majroad_500m,road_500m,busroutes_500m,rail_500m,npri_pm_500m,npri_nox_500m,busstop_500m,distance_shore,distance_airport,distance_port,distance_trxstn,distance_npri_pm,distance_npri_nox,lon,lat
4246,191254.59408292733,114814.09957833424,16097.474616378706,55.8884718575282,337390.1508819539,1749.1117180968586,3808.0852989769696,6497.563052752289,4431.707281141018,3583.452572491826,0,0,14,557321.6852431531,256816.26115045664,74979.5025488399,55.8884718575282,773910.7107515048,2956.527628324279,6309.187318279383,15728.80012761874,7500.662418390824,6003.427468804671,0,0,31,453.0933751813207,11250.305205021534,8366.196002157285,6763.411204781467,1407.474568588675,5466.07926391972,-79.45268218786865,43.641297815038584
4247,29442.394642861444,57849.9026473046,76893.76239860058,0,489819.3598347575,1263.3163570597426,2072.0538319230905,12041.36994992005,4390.760192544001,2909.9936083194316,0,0,16,163086.14972175274,182840.17174973275,120756.1372690302,1381.052405341179,1232480.710420444,2735.882670973206,5729.950879785306,25915.81745964181,9014.486223884309,5611.331063152158,0,0,37,528.257615637613,11320.174840084435,7866.470063285565,6900.53673660647,1107.3591049623328,5011.243425866234,-79.44648526469312,43.64121374913203
4248,21188.136901669783,8957.8006726678,85494.10628603771,0,632134.6058600871,0,1256.3744633219508,12884.750242760005,4586.855739534227,635.9069685814937,0,0,16,109094.5645628557,99772.93994938492,166579.10701582397,24417.690953935497,1311605.38016775,2095.813813335879,4268.477239448668,29061.22058963376,9825.97069332057,8470.441326532773,0,0,38,695.369314481525,11411.544576174922,7366.781316601012,7070.437283616062,985.648879399799,4565.862331161664,-79.44028836838612,43.6411293474306
4249,34664.212074673735,9243.498156488393,85104.68977326209,32022.194714144334,527046.2139654141,0,1626.0188986686449,11039.179986122595,6151.280911243865,2333.6454297531996,0,0,24,71935.1352380091,44052.90675653219,154021.74484628078,53134.261798077,1346314.6338423346,790.8557329513676,3337.5358096388018,30003.436438778885,11695.90975832108,8476.768760475952,0,0,48,884.362692358007,11523.9030201565,6867.137881001116,7270.8156014190545,1048.1100046617887,4132.993706861552,-79.43409149905459,43.64104460993829
4250,53730.86565065617,43825.60298654728,73043.86835796677,31276.154359900975,308391.32546930294,0,1839.4044122161415,10241.731174939296,5146.932186324813,4467.828414232819,0,0,26,98365.8281142959,79283.57442191264,123684.53849309984,53134.261798077,964480.8216596268,367.34177798249755,3071.9388272962074,29768.358439879747,11092.636384973071,9180.842623797836,3,0,48,1200.0787062792526,11656.643257041074,6367.550422786608,7250.557850760565,645.7408033970144,3717.011586582515,-79.4278946568055,43.64095953665908
4251,47476.382008887245,46306.60568605833,37060.792973701056,76.66166211664677,87840.9026430168,0,1786.4298612517446,8524.076784495002,3867.653816702026,4506.948873044469,3,0,20,101910.06397919788,80045.7454636808,169177.87581213668,19039.36315210859,618880.5674660646,1958.440685633772,3050.640742043983,26678.43418579479,13869.159379851446,12748.678477305028,3,0,57,1200.0706314885513,11809.078000668169,5868.03323923696,6760.126266187062,167.8964799412195,3324.2613147322195,-79.42169784174585,43.640874127597016
4252,29869.795740032103,10527.509044024628,105336.30956743634,6680.425822187215,97199.49888934934,737.4261284315676,1364.8529948195371,8716.82324005044,5698.5000440412005,7443.245512284005,3,0,25,245970.13694970743,165250.23914944415,185022.67654076367,34619.674546483904,339299.0736142769,2616.637005026273,2996.7413417579232,22696.541286019772,13387.60903485365,14814.226064785538,3,0,56,1021.5590674811232,11980.455518460556,5368.605946318282,6271.206034117553,373.3594391215,2865.327178504514,-79.41550105398257,43.640788382756085
4253,137276.59626424866,40334.124830415254,71743.20741034287,50330.16392429656,104728.02057599708,1624.220035760446,917.4131330479254,9055.556829224046,3143.213929676645,10260.555099820564,0,0,12,339883.7002677852,110687.65435793954,177703.268758843,52571.067602401774,277284.3737475216,2884.3176891073485,4946.589357983067,20051.44028824919,15109.203735389368,16398.71322901311,0,0,62,849.9918382540825,12169.975580655831,4869.296203446495,5784.18041816754,866.3748112600126,2365.365623629539,-79.40930429362261,43.64070230214036
4254,121415.44322548882,19270.340264993138,4800.915411782218,42852.302767204295,30453.052014673973,1900.060871514207,1709.9974927515764,6477.357061083024,3789.421524038369,11023.578401287592,0,0,21,383163.5799743364,60036.550997940954,95374.74564364436,53851.393920258095,152218.62476710542,3863.6180608004847,6706.761968078679,18916.18876840989,11662.114851646227,19799.178419748023,0,0,58,678.4757560719901,12376.80479112852,4370.144302761317,5299.57178434996,1364.4828164507933,1865.424677391732,-79.40310756077294,43.64061588575392
4255,99590.75950352184,21942.38215057349,640.1460187099874,0,4901.202999627683,3216.882421010529,3023.009872381722,5601.983996480501,4272.058555303581,12776.918621787974,0,0,18,260017.16315077455,30891.97018782416,6823.977990122396,19704.147136134095,31286.039839985315,4875.966678831344,7248.442196303368,15593.990675736808,9429.06996392326,19783.460049925863,0,0,41,449.2065617048366,12600.09079497662,3871.211301002315,4818.109492844089,1365.5269754173644,1365.5269754173644,-79.3969108555405,43.64052913360079
4256,121508.39056494884,10294.497077291977,0,0,0,3480.1534719143324,2705.3674046215033,4627.924499960155,2680.425767044673,11857.638824008714,0,0,10,222614.686021118,15278.819129996758,63525.56672471296,1752.7540802462026,4901.202999627683,5957.547130410789,6184.202180536747,13334.336872330448,5401.623226275153,21423.620976032387,0,0,23,281.8081937505016,12838.97500759296,3372.5943496166724,4340.840595161179,865.7474309322083,865.7474309322083,-79.39071417803225,43.64044204568513
4257,99172.31470133712,0,0,0,0,3443.7066951084544,2627.3742343147555,3665.402962078685,1393.9359952809866,10719.186640368776,2,1,4,159020.4189948826,2070.4847157429904,140397.2326919348,0,0,6036.572547224565,5947.7228185259755,10271.052421324835,6570.49477779986,20547.67789595903,2,1,25,139.44473472516296,13092.60365433646,2874.4579240478042,3869.3171309883783,366.5696492317709,366.5696492317709,-79.38451752835513,43.64035462201099
4258,34906.173345562536,0,0,612.6628411822021,0,2994.4509834797204,2740.7217239410015,2481.9648858406545,1923.7245338189337,3148.6343922981614,2,1,12,105469.85000661376,0,129120.56306015738,52634.16863433877,340.49527430627495,6479.974428096535,5211.35085342746,7044.456782699817,5628.6132561263985,20185.143670696696,5,2,23,108.75850495686804,13360.137037227229,2377.1041346934926,3405.9261659234435,138.66506881796047,138.66506881796047,-79.3783209066161,43.64026686258252
4259,30423.683642983902,0,0,52002.14880770864,0,650.0118375967938,780.5915141896743,1502.706735372411,1375.3555760792624,0,3,1,11,63492.6171402107,0,45715.78523480313,57155.24941883795,831.9785422112327,5942.946814096595,4150.182764656267,3811.5773521150822,5827.306274232021,13962.307245663384,5,2,26,66.94116689558693,13640.757048545189,1881.1538419898095,2954.496748227083,172.52415919219465,172.52415919219465,-79.37212431292205,43.640178767403874
4260,17320.633527648402,0,0,40240.71813367307,0,0,0,291.5827495368009,648.2297368766791,0,3,1,2,38921.95215303661,0,0,73544.84666444361,188.47567383223213,3598.0438861151615,1842.9598914404507,2549.4382007139247,3597.0483006312347,3805.424591905092,3,1,13,303.77022345888844,13933.673028364963,1388.1122027011934,2521.461683794766,328.67987161881456,328.67987161881456,-79.36592774737997,43.64009033647918
4261,1007.2726284330712,0,0,0,0,0,0,80.7593183371549,0,0,0,0,0,42772.658794806,0,0,89607.26198977561,0,0,0,1753.0889661207173,2444.8067257972516,0,0,0,6,339.81965784400046,14238.126114953664,902.7575518068878,2118.132906691225,828.430039598546,828.430039598546,-79.35973121009677,43.64000156981263
4262,29724.684255446307,0,0,168843.5601668174,0,0,0,903.4895130534708,0,0,0,0,0,237180.0419168272,32434.48249474168,0,386508.7452668699,0,0,0,1985.6897255858216,0,0,0,0,0,43.58356400637114,14553.392266728604,450.6516475057566,1764.9943336932538,1328.3682482700287,1328.3682482700287,-79.35353470117938,43.63991246740842
4263,120729.81111578936,72792.63197818398,0,373882.29635063466,0,0,0,1362.9975234571884,0,0,0,0,0,411345.22790740384,73622.0820607245,0,511024.9666799463,0,0,0,2516.219610989534,0,0,0,0,0,152.17872705624694,14878.784146334823,301.9977110101554,1497.9729588784237,1241.4652311324871,1398.9030641905513,-79.34733822073474,43.639823029270744
4264,259755.51281983405,73622.0820607245,0,174141.28876313195,0,0,0,857.5183134798065,0,0,0,0,0,492023.9596769493,73622.0820607245,0,461473.98649824783,0,0,0,1771.86928036502,0,0,0,0,0,79.11245150921711,15213.652055872755,692.3281934968298,1368.4447278180585,899.3544355229113,899.3544355229113,-79.34114176886975,43.63973325540381
4265,191133.86788285815,0,0,2939.941131118103,0,0,0,187.17967427978223,0,0,2,1,0,467199.1298782199,41187.59956604242,0,177781.09963449836,0,0,0,1215.2124926653196,0,0,2,1,0,35.28483069014968,15557.384101484247,1169.3733525126686,1414.6939459313407,400.9326856046728,400.9326856046728,-79.33494534569135,43.63964314581186
4266,136836.47729074117,0,0,0,0,0,0,0,0,0,2,1,0,495469.36269773287,0,0,91.994245252572,0,0,0,423.27323407693905,0,0,2,1,0,55.86942580027024,15909.405748960531,1659.984863672565,1621.75119800061,112.49727142566545,112.49727142566545,-79.32874895130645,43.63955270049916
4267,165112.37464079185,0,0,0,0,0,0,0,0,0,0,0,0,386397.5639711414,0,0,0,0,0,0,0,0,0,2,1,0,21.0065779769696,16269.1789125637,2154.9165778930037,1938.7611858551456,603.7915648386551,603.7915648386551,-79.32255258582197,43.63946191946997
4268,17040.146835058928,0,0,0,0,0,0,0,0,0,0,0,0,168584.6604799945,0,0,0,0,0,0,0,0,0,0,0,0,428.8356953497389,16636.20069886621,2651.7505855065624,2321.1016615695053,1102.9382899612456,1102.9382899612456,-79.3163562493448,43.63937080272856
4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.5594613162299,17010.00190761012,3149.586778894887,2741.5745313418183,1190.9866713552744,1190.9866713552744,-79.31015994198188,43.63927935027925
4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.699275064724,17390.14537319456,3648.014883171869,3185.1136398035474,1296.06894323921,1296.06894323921,-79.30396366384012,43.63918756212634
4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869.072502530684,17776.224213954698,4146.821469258098,3643.3043910748097,1562.4148488518438,1562.4148488518438,-79.29776741502637,43.639095438274175
4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168.7935300167674,18167.860042083445,4645.884631365094,4111.251010773461,1924.184402336685,1924.184402336685,-79.29157119564758,43.639002978727085
4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520.4590054294345,18564.701174882633,5145.12970857037,4585.968039700065,2337.4839183362274,2337.4839183362274,-79.28537500581062,43.63891018348945
4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874.4715631447098,18966.4208778732,5644.508431038551,5065.552373503702,2779.4201774403177,2779.4201774403177,-79.2791788456224,43.638817052565614
4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262.1082330158197,19372.71566199694,6143.988211099126,5548.742094950382,3238.2899772947703,3238.2899772947703,-79.27298271518977,43.638723585960015
4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676.7432075276274,19783.303650414917,6643.546255440519,6034.671227484855,3707.811676896464,3707.811676896464,-79.26678661461966,43.63862978367704
4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3911.4578619326726,20197.923025115088,7143.166143821425,6522.727559188584,4184.401138229346,4184.401138229346,-79.26059054401894,43.638535645721106
4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159.626453882568,20616.33055935048,7642.835747828623,7012.466955284381,4665.893091348701,4665.893091348701,-79.25439450349448,43.63844117209669
4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418.785706068763,21038.300238763753,8142.545915028558,7503.559874254495,5150.912908813575,5150.912908813575,-79.24819849315317,43.63834636280819
4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4714.113391319477,21463.62197161312,8642.289609148958,7995.756923148933,5638.5502789694065,5638.5502789694065,-79.24200251310185,43.63825121786014
4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5041.709594394228,21892.100386765953,9142.061332021854,8488.866046866111,6128.1803745273855,6128.1803745273855,-79.23580656344744,43.63815573725699
4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5395.728014899623,22323.553716830265,9641.856725160133,8982.737041080964,6619.3610082116875,6619.3610082116875,-79.22961064429674,43.638059921003254
4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5771.388566656592,22757.81276292062,10141.67228905428,9477.25080056289,7111.770919490931,7111.770919490931,-79.22341475575668,43.637963769103465
4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6164.736098479406,23194.71993700494,10641.50518153446,9972.31170413007,7605.171337031058,7605.171337031058,-79.2172188979341,43.63786728156214
4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6572.5958601193515,23634.128377413148,11141.353070371795,10467.84212299239,8099.381243026171,8099.381243026171,-79.21102307093582,43.63777045838384
4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6992.428871072934,24075.90113295808,11641.2140238348,10963.778395217849,8594.260990577368,8594.260990577368,-79.20482727486873,43.63767329957314
4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421.992122588787,24519.9104110913,12141.08642827311,11460.067830821088,9089.701173770982,9089.701173770982,-79.19863150983967,43.6375758051346
4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7850.854759363457,24966.03688557466,12640.968925238469,11956.666453262556,9585.61489330396,9585.61489330396,-79.19243577595549,43.63747797507285
4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8138.644085915738,25414.16905932262,13140.860362963542,12453.537275093437,10081.932271991254,10081.932271991254,-79.186240073323,43.63737980939247
4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8403.925077949398,25864.20267821477,13640.759758494352,12950.64896635302,10578.596494398484,10578.596494398484,-79.1800444020491,43.63728130809813
4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8689.875468345159,26316.04019193853,14140.666267860855,13447.97481546071,11075.560899818392,11075.560899818392,-79.17384876224058,43.63718247119444
4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8994.235999262888,26769.59025812059,14640.579162351136,13945.491910464263,11572.786816487504,11572.786816487504,-79.16765315400427,43.6370832986861
4293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288.425770900098,27224.767286270988,15140.497809488495,14443.180488119162,12070.241926082115,12070.241926082115,-79.16145757744701,43.63698379057775
4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9598.715065055154,27681.49101828807,15640.421657653138,14941.023412067574,12567.899013297209,12567.899013297209,-79.15526203267564,43.63688394687411
4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9924.505453608816,28139.6861425196,16140.3502235621,15439.005751262395,13065.73499894746,13065.73499894746,-79.14906651979696,43.63678376757988
4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10264.150253877478,28599.28193859856,16640.28308200594,15937.114436907064,13563.73018446626,13563.73018446626,-79.14287103891779,43.63668325269978
4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10616.355387292368,29060.21195049001,17140.21985738085,16435.337981393543,13752.76710993476,13752.76710993476,-79.136675590144975,43.636582402238574
4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10980.037476457468,29522.41368539089,17640.16021665939,16933.66624656938,13811.92520305254,13811.92520305254,-79.13048017358528,43.636481216201
4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11354.09372250914,29985.828336320516,18140.103863524484,17432.090251537622,13888.842732543648,13888.842732543648,-79.12428478934554,43.63637969459182
4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11737.532344348963,30450.400526417194,18640.05053344844,17930.602012350693,13983.226633504317,13983.226633504317,-79.11808943753256,43.63627783741584
4301,0,0,0,689610.2748593562,0,0,0,0,0,0,0,0,0,0,0,0,1480751.539428249,0,0,0,0,0,0,0,0,0,10324.335537910438,4484.45756613971,23863.006609586235,7630.619320573312,6250.9474082701145,7168.932281558293,-79.64490073082334,43.63923650596417
4302,0,0,0,726401.2817447365,0,0,0,0,0,0,0,0,0,0,0,0,1652346.0904073054,0,0,0,0,0,0,0,0,0,9913.036682071872,4377.309822178807,23363.030628735396,7427.713290736572,5843.62478561911,6878.30940844202,-79.63870349017932,43.6391628630939
4303,0,0,0,675018.0835143337,0,0,0,0,0,0,0,0,0,0,0,0,1623027.96305296,0,0,0,0,0,0,0,0,0,9510.241228319966,4325.65866616606,22863.055698424872,7253.654130385587,5451.748138830381,6612.7672406452975,-79.63250627307985,43.6390888843656
4304,0,0,0,528066.4304321386,0,0,0,0,0,0,0,0,0,0,0,0,1588165.1391365458,0,0,0,0,0,0,0,0,0,9117.07629569744,4331.489872204758,22363.081889116216,7110.5605796684185,5078.894063019782,6375.440442796102,-79.62630907963198,43.639014569782745
4305,0,0,0,513082.595319946,0,0,0,0,0,0,0,0,0,0,0,0,1443492.876354381,0,0,0,0,0,0,0,0,0,8733.408437869235,4394.57462444856,21863.10927771662,7000.331797208683,4729.563620199892,6169.585974790492,-79.6201119099427,43.63893991934883
4306,0,0,0,491827.58148549416,0,0,0,0,0,0,0,0,0,415.33646426768973,443.6241024355404,0,924740.7401191846,0,0,0,0,0,0,0,0,0,8361.018828820703,4512.512354186122,21363.137948331212,6924.53744194418,4409.351332300201,5998.444911893571,-79.61391476411903,43.6388649330674
4307,0,0,0,142289.35829488933,0,0,0,0,0,0,0,0,0,51443.96666249866,51769.42675532168,0,395108.2917673597,0,0,0,0,0,0,0,0,0,8001.925362337772,4681.158976526794,20863.1679931281,6884.314947673662,4125.043794409647,5865.056830220209,-79.60771764226801,43.63878961094198
4308,0,0,0,0,0,0,0,0,0,0,0,0,0,155986.940762477,129982.24300917985,0,46896.41733535752,0,0,0,0,0,0,0,0,0,7655.162919039581,4895.276394684367,20363.199513326148,6880.288207091279,3884.5325896349927,5772.039663966542,-79.60152054449664,43.63871395297612
4309,0,0,0,0,0,0,0,0,0,0,0,0,0,198152.37000556785,166547.69124375776,0,0,26469.068492058024,0,0,1.6360228529561092,29.483179665780376,0,0,0,0,7325.455349855178,5149.195334922473,19863.232620336403,6912.520475666989,3696.3766818436534,5721.362787229493,-79.59532347091194,43.638637959173415
4310,72996.29079419025,81265.65502708568,0,0,43588.0040082857,0,291.33745383412014,949.5733440817664,613.7361719507172,0,0,0,0,210603.22082523783,227341.28245100044,0,0,331949.87717802625,0,629.1829654138218,4655.308138437888,2408.3419892394627,0,0,0,7,7009.377484746932,5437.3425691251805,19363.26743707427,6980.509497192236,3568.8664458365192,5714.152815928641,-79.5891264216209,43.63856162953741
4311,111620.05341388304,128009.41906168088,2738.729120741482,0,283597.068829612,0,785.7129966212419,3904.680922804653,2028.4331222807705,0,0,0,8,237608.32555261563,263429.2236663394,27075.728040216956,0,868441.3688373892,0,1101.8471888366348,11755.897473188928,3287.0742459393905,0,0,0,12,6714.668944682487,5754.578684044174,18863.30409948682,7083.225702620731,3357.848587379008,5750.573246596885,-79.58292939673058,43.63848496407176
4312,72472.54855894065,79508.70425824635,26720.41554578382,0,522090.1809770039,0,505.7698528461861,7029.128793366467,1258.1367166481189,0,0,0,7,240337.5259458099,263930.82555977814,29219.778320357436,0,1369765.4952568812,0,2224.346018840844,18628.9276547384,4017.0372931489783,0,0,0,20,6445.322749846439,6096.364281085271,18363.34275832598,7219.186925696267,2972.0678426810714,5829.806422615335,-79.57673239634792,43.63840796278004
4313,117288.98397446424,123098.8193195504,4209.67465911014,0,562186.4523488312,0,206.5687175823964,8184.9955578042045,472.4269092697565,0,0,0,5,222480.4499236679,160680.88436415727,185950.5201205283,0,1307057.372993403,1715.582249121578,2422.520701292484,18807.99223733532,4750.984855135648,0,0,0,35,6204.642750609989,6458.803222310064,17863.383581220987,7386.557613802088,2625.114737918603,5950.1422828245295,-79.57053542057996,43.6383306256659
4314,50136.13898202965,50999.50834724773,85048.54494535585,0,274410.63775701926,5255.499366488031,777.8116559761058,5068.624627444945,3457.4655684469226,0,0,0,15,205148.39291875612,142605.22205779713,276150.1034949701,0,961457.3834360184,10328.44121575519,2034.370079118974,15208.87274163718,7959.184023277961,0,0,0,40,5995.623905284352,6838.612482175191,17363.426755104378,7583.258329761441,2334.366619229475,6106.04200332904,-79.56433846953367,43.638252952733005
4315,14644.172423370996,17301.140490934136,105384.84542053024,0,285303.3252129818,5970.308192372384,936.4599237714914,4990.913288189047,4123.543547483085,0,0,0,16,123357.92309527053,74262.94681032794,266952.41743892105,0,1038222.4760616204,10510.98024422025,1553.2049509239168,15736.080730827192,7771.430290287461,0,0,0,34,5821.60830895087,7233.05622114156,16863.47248907941,7807.072460901765,2123.0420718182054,5751.045371783732,-79.55814154331607,43.63817494398499
4316,15542.006184515893,11630.977000635115,7153.529047824442,0,694631.8689301115,0,951.5919633901624,9028.872663014316,1667.6440993410083,0,0,0,10,95027.64905314433,61836.10712760879,146483.72615343955,190.50059678254183,1428087.9136940194,6663.805561155534,1583.37198637297,19355.421067106498,5335.02081334368,0,0,0,20,5686.125635063383,7639.868056127264,16363.521017799994,8055.740432986258,2016.2707567305383,5418.975621850237,-79.55194464203414,43.63809659942555
4317,41344.74960286355,14091.469725724426,0,0,670557.3996775199,0,1212.0343304240905,8097.62479277137,1352.446842653496,0,0,0,10,147199.48908582493,24305.61183923972,26305.8379169064,30487.33151794644,1386936.1333168738,0,2828.2490480400425,19359.562039178163,3920.2342619650017,4256.863561479317,0,0,24,5433.116146141366,8057.174785982102,15863.572605502372,8327.0359334834,2030.612688373555,5114.300608304461,-79.5457477657949,43.63801791905839
4318,57994.295147625904,7209.784746453166,27002.573473461496,390.0096997397486,253788.43440860012,0,2487.1467231806255,4881.247703725604,5812.4074783745555,3766.294180548281,0,0,32,179175.30793741698,21021.941562908236,69224.64330000128,272754.757729715,803517.3737173765,0,5238.059176729877,14414.694573040284,8814.694084857421,9642.882194360842,0,0,46,4981.003548069071,8483.427794747764,15363.627550813138,8618.822480559544,2163.6607904013836,4842.19419622949,-79.53955091470532,43.637938902887214
4319,88436.7930689943,10683.291830561822,53037.48432458937,298317.3390340554,23836.681548763532,0,2404.74244146764,4262.442461033862,5761.073822240824,6493.11789907723,0,0,24,177416.65397423564,10683.291830561822,54775.62004817836,720905.7789772418,380117.6132482111,0,5020.98831455125,12890.534267612367,8739.577057083523,11803.591095937123,0,0,42,4538.947194481357,8917.344266402059,14863.686192535146,8584.961536156223,2395.7187108792787,4608.429076799713,-79.53335408887236,43.63785955091574
4320,61145.690910715755,6559.465153632336,235.32250120397657,537048.1639560591,208384.05463302508,0,192.14299812230283,6867.873520373866,360.00625073411277,2686.940176131567,0,0,1,154104.87609626848,44765.23465373344,54325.80377570435,877383.4431558624,538285.3554668238,0,4784.043822914351,14813.38367260066,7979.436299310785,7244.690832937938,0,0,39,4107.122998267467,9357.858215551903,14363.74891663763,8311.151587209306,2701.390062059652,4419.094078856759,-79.52715728840303,43.63777986314775
4321,43609.69758742087,35131.32874583453,0,217337.8058873713,480782.7271297558,0,944.106500338062,7816.155371150312,944.1218024023426,0,0,0,8,161551.17504758027,91962.52743621834,0,605146.538497299,1150833.5516531544,0,1833.7104146664472,20674.34152729808,1932.4912722631068,2114.4177999884096,0,0,11,3691.878217107565,9804.080374986896,13863.816164760368,8059.089082139854,3058.6840950203637,4280.089531736695,-79.52096051340432,43.63769983958696
4322,76790.98425171513,55892.611302645295,0,779.5987151974114,671240.5728888155,0,402.0533355638784,10046.67276593564,404.2413551464152,0,0,0,4,186413.58444402297,133616.85547681816,0,136436.32664084487,1524642.6622756924,0,1372.9516459915872,23619.53336205516,2567.9123305870926,0,0,0,17,3300.2227526344855,10255.265653119,13363.8884446227,7830.874342125292,3096.931298811364,4196.419941042163,-79.51476376398317,43.63761948023718
4323,47345.059763262456,77003.2478017447,0,0,625577.4809254848,0,0,9757.750073679346,958.3827055232916,0,0,0,6,224670.36441629444,171048.3612012735,0,0,1643165.6687351405,0,0,25636.984170411142,2760.096146140684,0,0,0,21,2879.764673847359,10710.78686338556,12863.96634286571,7628.647920205112,3195.1007975787147,4171.416335427456,-79.50856704024659,43.63753878510219
4324,60089.91254745843,88896.96518462338,0,0,617602.7223539453,0,0,9438.41889285821,1551.3463188869896,0,0,0,12,222370.2588342902,207393.71248001105,0,0,1546597.8494625264,0,0,24215.616934092348,3257.471834872726,0,0,0,25,2417.0638321945694,11170.113555810767,12364.050541001408,7454.525150453365,3086.416438971526,4206.125077237422,-79.50237034230153,43.637457754185775
4325,58135.70429872001,61192.136018096,0,0,525032.3234905226,0,0,10331.350440261234,1642.0242473330077,0,0,0,13,286683.9159670088,321727.6379867103,0,0,1256270.786804459,0,0,21783.777028802266,2712.601972607574,0,0,0,25,1970.1990159246984,11632.794955063348,11864.141835399943,7310.5144379197345,2831.4984331487235,4299.100148549751,-79.49617367025496,43.637376387491784
4326,129226.57531435625,160071.7877948663,0,0,244243.07206923713,0,0,8267.421158069059,1506.9417174833502,0,0,0,13,443489.60275714856,506687.6974161076,0,6901.847728897992,1064837.2398216557,0,0,18806.25201854506,2441.428039460984,0,0,0,22,1544.4410182903075,11791.064020104506,11364.241162548022,7198.42326314076,2647.41389266866,4446.688206874205,-79.48997702421387,43.637294685024074
4327,306945.5840963186,352783.82908831106,0,8844.065289157414,202552.891037804,0,0,4197.524318806684,681.5622058811814,0,0,0,5,511320.536535273,624879.1987610196,4499.245512699708,37715.759848177026,758962.46446917,21.71178943292796,1575.8817793185667,14365.410624688431,4533.589477069406,1059.150238510848,0,0,25,1168.315616743516,11730.56613851812,10864.349631275498,7119.759378210554,2549.5523648800113,4643.6849517436485,-79.48378040428518,43.63721264678646
